order_id,user_id,driver_id,ordered_at,amount,coupon,is_cancel,rating,delivery_min
ORD13448,U1193,D306,2024/10/2 23:51,1644,0,0,4.4,25.9
ORD22609,U1708,D207,2024/10/3 0:24,2799,0,0,4.5,27.7
ORD12154,U1120,D250,2024/10/3 1:20,2835,0,0,3.9,24.8
ORD18364,U1464,D216,2024/10/3 1:54,2917,0,0,4.3,25.3
ORD22485,U1697,D276,2024/10/3 2:43,1909,0,0,4.6,25.1
ORD23422,U1756,D219,2024/10/3 5:15,1486,0,0,4.8,26
ORD14421,U1244,D211,2024/10/3 5:16,2216,0,0,4.5,31.3
ORD21053,U1625,D292,2024/10/3 5:29,2883,0,0,4.4,21.7
ORD11806,U1098,D219,2024/10/3 5:29,2519,0,0,3.9,28.3
ORD21304,U1635,D218,2024/10/3 5:45,1876,0,0,4.2,27.4
ORD15319,U1291,D208,2024/10/3 6:01,2691,0,0,4.2,28.9
ORD10172,U1011,D308,2024/10/3 6:05,1626,0,0,4.7,21.7
ORD17783,U1435,D227,2024/10/3 6:35,1956,0,0,4.8,22.5
ORD19153,U1514,D286,2024/10/3 7:02,2686,0,0,4.6,27.7
ORD23836,U1774,D227,2024/10/3 7:24,2464,0,0,4,23.3
ORD23848,U1775,D256,2024/10/3 7:54,2111,0,0,4.6,28.3
ORD17882,U1438,D291,2024/10/3 8:06,3113,0,0,4.4,23.8
ORD17514,U1422,D218,2024/10/3 8:13,2852,0,0,4.1,31.3
ORD14151,U1228,D283,2024/10/3 8:33,1995,0,0,4.2,24.3
ORD19411,U1529,D312,2024/10/3 8:38,1275,0,0,4.4,26
ORD13863,U1214,D242,2024/10/3 8:51,3166,0,0,4.1,25.3
ORD21708,U1658,D218,2024/10/3 9:14,1375,0,0,4.4,24.9
ORD16741,U1371,D250,2024/10/3 9:16,1452,0,0,4.1,34.6
ORD17579,U1426,D231,2024/10/3 9:22,2474,0,0,4.4,24.2
ORD20417,U1584,D219,2024/10/3 9:57,2750,0,0,4.2,26.5
ORD15955,U1325,D205,2024/10/3 10:00,1961,0,0,4.4,25.4
ORD12875,U1154,D243,2024/10/3 10:12,2849,0,0,4.1,27
ORD14076,U1225,D250,2024/10/3 10:20,,0,1,,
ORD13390,U1187,D216,2024/10/3 10:21,2631,0,0,3.8,20.8
ORD18158,U1454,D261,2024/10/3 10:28,2358,0,0,4.5,25.5
ORD19376,U1527,D256,2024/10/3 10:29,2207,0,0,3.8,27.3
ORD21133,U1628,D221,2024/10/3 10:45,2054,0,0,4.6,22
ORD17030,U1392,D257,2024/10/3 10:48,2702,0,0,4,25.7
ORD18291,U1460,D262,2024/10/3 11:05,1936,0,0,4.3,28
ORD17025,U1392,D288,2024/10/3 11:13,2693,0,0,4.4,21.7
ORD13316,U1183,D250,2024/10/3 11:20,2800,0,0,4.2,26.8
ORD20934,U1617,D236,2024/10/3 11:21,2872,0,0,4.4,27
ORD10056,U1004,D227,2024/10/3 11:29,2467,0,0,4.3,27.1
ORD18297,U1460,D211,2024/10/3 11:56,2472,0,0,4.5,23.3
ORD14567,U1252,D207,2024/10/3 12:03,2285,0,0,4.1,23.8
ORD13666,U1206,D290,2024/10/3 12:06,1720,0,0,4.2,25.3
ORD21686,U1658,D206,2024/10/3 12:10,2598,0,0,4.6,28.6
ORD15691,U1311,D218,2024/10/3 12:11,2514,0,0,4.6,23.6
ORD17936,U1441,D256,2024/10/3 12:29,3117,0,0,4.4,24.1
ORD18743,U1494,D318,2024/10/3 12:36,2419,0,0,4.7,27.9
ORD19956,U1561,D286,2024/10/3 12:37,2747,0,0,4.4,28.6
ORD12668,U1144,D243,2024/10/3 12:40,2718,0,0,3.6,23
ORD16549,U1359,D301,2024/10/3 12:41,1945,0,0,3.8,29.1
ORD21385,U1645,D271,2024/10/3 12:48,1645,0,0,4.4,23.9
ORD23760,U1770,D286,2024/10/3 12:50,2146,0,0,4.4,23.8
ORD18491,U1472,D279,2024/10/3 12:52,1583,0,0,4.3,24.6
ORD20553,U1590,D260,2024/10/3 12:56,2628,0,0,4.5,26.3
ORD23088,U1740,D286,2024/10/3 13:04,2489,0,0,3.9,21.9
ORD17404,U1414,D255,2024/10/3 13:25,2250,0,0,4.5,22.4
ORD20385,U1583,D231,2024/10/3 13:26,2189,0,0,4.1,26.4
ORD11014,U1056,D300,2024/10/3 13:35,2638,0,0,4.5,24.1
ORD16295,U1347,D250,2024/10/3 13:45,2048,0,0,4.4,24.3
ORD16689,U1369,D238,2024/10/3 13:50,2563,0,0,4.2,23
ORD20382,U1583,D231,2024/10/3 13:51,2570,0,0,4.4,29.3
ORD10320,U1016,D206,2024/10/3 13:55,2466,0,0,4.9,28.6
ORD17816,U1436,D217,2024/10/3 14:00,1770,0,0,4.1,26.5
ORD16563,U1359,D258,2024/10/3 14:18,2023,0,0,4.1,23.7
ORD14431,U1244,D262,2024/10/3 14:37,2600,0,0,4.4,20.2
ORD22677,U1710,D250,2024/10/3 14:38,1764,0,0,4.6,25.2
ORD17951,U1441,D303,2024/10/3 14:40,2273,0,0,4.5,23.8
ORD11675,U1090,D309,2024/10/3 15:02,3128,0,0,4,27
ORD20430,U1584,D300,2024/10/3 15:19,2148,0,0,4.5,26.7
ORD23253,U1749,D311,2024/10/3 15:26,2132,0,0,3.8,29.4
ORD14912,U1269,D300,2024/10/3 15:27,2905,0,0,4.6,25.7
ORD20371,U1583,D263,2024/10/3 15:33,3198,0,0,4.2,29.5
ORD20225,U1576,D238,2024/10/3 15:51,2754,0,0,4.4,25.9
ORD14780,U1263,D304,2024/10/3 16:18,1634,0,0,4.8,27.6
ORD13049,U1165,D217,2024/10/3 16:24,2700,0,0,4.2,26.9
ORD14026,U1222,D268,2024/10/3 16:39,2368,0,0,4.3,25.2
ORD15293,U1291,D227,2024/10/3 16:49,1869,0,0,4.3,26.6
ORD14634,U1255,D316,2024/10/3 16:53,1963,0,0,4.4,21.6
ORD13051,U1165,D260,2024/10/3 17:09,3121,0,0,4.2,23.3
ORD10781,U1044,D258,2024/10/3 17:12,2363,0,0,4.2,26.1
ORD22906,U1732,D207,2024/10/3 17:14,1732,0,0,4.7,27.3
ORD24214,U1797,D280,2024/10/3 17:26,1899,0,0,4.5,27.8
ORD22942,U1734,D262,2024/10/3 17:35,1408,0,0,4.9,24.9
ORD17630,U1429,D212,2024/10/3 17:43,2356,0,0,4.9,26.4
ORD13088,U1167,D313,2024/10/3 17:50,1297,0,0,4.1,25.7
ORD19413,U1529,D238,2024/10/3 17:59,2710,0,0,4.3,25.6
ORD18818,U1495,D272,2024/10/3 18:17,2673,0,0,4.6,24.5
ORD19220,U1519,D231,2024/10/3 18:37,3194,0,0,4.3,29.3
ORD13074,U1166,D212,2024/10/3 18:46,3152,0,0,3.7,26.1
ORD18166,U1455,D314,2024/10/3 18:51,2674,0,0,3.9,23.8
ORD12549,U1137,D265,2024/10/3 18:54,1667,0,0,4.2,23.4
ORD17027,U1392,D240,2024/10/3 18:55,2605,0,0,4.5,22.8
ORD22782,U1719,D204,2024/10/3 19:00,2569,0,0,4.4,24.9
ORD22860,U1727,D255,2024/10/3 19:02,2762,0,0,4.3,26.2
ORD12099,U1118,D263,2024/10/3 19:02,1852,0,0,4,26.7
ORD12001,U1111,D243,2024/10/3 19:04,2920,0,0,4.7,24.3
ORD11519,U1080,D310,2024/10/3 19:22,3080,0,0,3.8,29.5
ORD20826,U1608,D221,2024/10/3 19:32,1888,0,0,4.2,27.1
ORD21228,U1633,D280,2024/10/3 19:32,1900,0,0,4.5,24.6
ORD20102,U1566,D295,2024/10/3 19:34,2818,0,0,4,22
ORD21873,U1670,D215,2024/10/3 19:35,2742,0,0,4.6,26
ORD12192,U1120,D256,2024/10/3 19:39,1606,0,0,3.6,24.6
ORD12681,U1144,D243,2024/10/3 19:45,,0,1,,
ORD11283,U1070,D217,2024/10/3 19:45,1330,0,0,4.3,30.7
ORD24168,U1796,D271,2024/10/3 19:50,2595,0,0,4.2,30
ORD17820,U1436,D217,2024/10/3 19:53,1676,0,0,3.9,29.3
ORD14531,U1248,D221,2024/10/3 20:05,2238,0,0,4,23.7
ORD22123,U1678,D303,2024/10/3 20:06,1485,0,0,4.1,31.1
ORD23270,U1749,D310,2024/10/3 20:07,1669,0,0,4.4,24.9
ORD23074,U1740,D231,2024/10/3 20:14,1598,0,0,4.2,26.3
ORD20488,U1586,D231,2024/10/3 20:24,2683,0,0,4,26.6
ORD13716,U1207,D219,2024/10/3 20:32,1306,0,0,4.5,24.8
ORD17873,U1438,D301,2024/10/3 20:32,2274,0,0,4.7,21.8
ORD15136,U1284,D250,2024/10/3 20:36,1312,0,0,4.4,28.8
ORD10216,U1013,D205,2024/10/3 20:37,1521,0,0,4.3,23.2
ORD12234,U1123,D207,2024/10/3 20:38,1901,0,0,4.4,25.4
ORD11330,U1072,D213,2024/10/3 20:46,2914,0,0,4.4,24.5
ORD16481,U1356,D232,2024/10/3 20:47,2000,0,0,4.3,25.1
ORD20737,U1601,D237,2024/10/3 20:54,1926,0,0,4,25
ORD20463,U1585,D232,2024/10/3 20:54,1462,0,0,4.3,24.6
ORD10081,U1004,D227,2024/10/3 20:55,1990,0,0,4.9,24.6
ORD12371,U1128,D271,2024/10/3 21:00,1535,0,0,4.4,25
ORD18758,U1494,D221,2024/10/3 21:16,1836,0,0,4.5,22.5
ORD15348,U1292,D211,2024/10/3 21:20,1843,0,0,4,29.9
ORD17596,U1426,D256,2024/10/3 21:21,1826,0,0,4,28.4
ORD14657,U1259,D286,2024/10/3 21:27,2150,0,0,4.1,25.6
ORD20648,U1596,D231,2024/10/3 21:35,1792,0,0,4.2,30.3
ORD23256,U1749,D314,2024/10/3 22:07,2803,0,0,4.2,27.3
ORD11407,U1076,D213,2024/10/3 22:12,1368,0,0,5,27.3
ORD17714,U1433,D200,2024/10/3 22:17,2498,0,0,3.8,26.7
ORD12107,U1118,D263,2024/10/3 22:40,2254,0,0,3.9,31
ORD16635,U1363,D225,2024/10/3 22:40,1237,0,0,4.1,22
ORD22434,U1695,D242,2024/10/3 22:42,2530,0,0,4.3,24.9
ORD23194,U1746,D219,2024/10/3 22:46,2770,0,0,4.8,26.3
ORD10325,U1017,D258,2024/10/3 22:50,1523,0,0,4.1,23.8
ORD14379,U1238,D290,2024/10/3 22:53,1645,0,0,4.7,27.6
ORD16841,U1379,D295,2024/10/3 22:53,2013,0,0,4,24.2
ORD21974,U1673,D213,2024/10/3 23:24,1210,0,0,4.1,22.9
ORD17738,U1434,D250,2024/10/3 23:38,1427,0,0,4.7,29.1
ORD19920,U1559,D243,2024/10/3 23:44,2191,0,0,4.7,25.6
ORD23528,U1761,D310,2024/10/3 23:45,2233,0,0,4.1,29
ORD18914,U1501,D234,2024/10/4 1:33,2647,0,0,4.4,25.3
ORD11394,U1076,D269,2024/10/4 1:36,1596,0,0,4.3,26.1
ORD18344,U1463,D233,2024/10/4 4:01,1614,0,0,4.3,28
ORD12649,U1143,D267,2024/10/4 6:11,1262,0,0,3.7,23.9
ORD17014,U1391,D216,2024/10/4 7:05,3140,0,0,4.2,21.7
ORD10914,U1050,D296,2024/10/4 7:29,2552,0,0,4.1,24.1
ORD11008,U1056,D219,2024/10/4 7:42,2729,0,0,4.1,27.6
ORD12951,U1159,D224,2024/10/4 8:11,2540,0,0,4.1,25.6
ORD15101,U1282,D318,2024/10/4 8:23,3056,0,0,4,25.1
ORD12803,U1150,D291,2024/10/4 8:23,1277,0,0,4.6,26.8
ORD13465,U1194,D247,2024/10/4 8:24,1470,0,0,4,27
ORD13459,U1194,D274,2024/10/4 8:36,2274,0,0,4,28.8
ORD12318,U1127,D215,2024/10/4 8:49,2423,0,0,4.7,24.3
ORD12416,U1131,D227,2024/10/4 9:13,1713,0,0,4.3,26.1
ORD21537,U1650,D235,2024/10/4 9:46,2151,0,0,3.6,28.1
ORD23206,U1746,D303,2024/10/4 9:49,2003,0,0,3.9,22.7
ORD13096,U1167,D210,2024/10/4 9:57,2913,0,0,4.2,23.3
ORD12930,U1157,D231,2024/10/4 9:57,1753,0,0,4.6,23.9
ORD14471,U1246,D237,2024/10/4 10:03,1857,0,0,3.9,25.2
ORD11803,U1098,D263,2024/10/4 10:16,2311,0,0,4.3,26
ORD10728,U1040,D220,2024/10/4 10:17,1768,0,0,4.7,24.3
ORD10964,U1054,D258,2024/10/4 10:19,1622,0,0,4.5,22.8
ORD15975,U1326,D283,2024/10/4 10:21,2498,0,0,4,26.2
ORD17553,U1425,D295,2024/10/4 10:23,2305,0,0,4.3,22.3
ORD10765,U1044,D291,2024/10/4 10:26,2739,0,0,4.4,26.4
ORD19328,U1525,D269,2024/10/4 10:27,2058,0,0,3.8,25
ORD11603,U1087,D231,2024/10/4 10:42,2970,0,0,3.8,21.5
ORD22427,U1695,D214,2024/10/4 10:44,1360,0,0,4,24.7
ORD20847,U1608,D262,2024/10/4 11:12,1719,0,0,4.5,25.8
ORD22336,U1690,D250,2024/10/4 11:20,2376,0,0,4.3,25.8
ORD12574,U1138,D231,2024/10/4 11:23,1576,0,0,4.2,27.2
ORD12778,U1150,D301,2024/10/4 11:31,2814,0,0,4.5,22.3
ORD13915,U1218,D250,2024/10/4 11:44,2345,0,0,4.6,26.5
ORD19542,U1536,D272,2024/10/4 11:54,2402,0,0,3.8,23.3
ORD16263,U1344,D254,2024/10/4 11:59,2903,0,0,4.8,28.3
ORD16911,U1385,D208,2024/10/4 12:09,1682,0,0,4.3,23.1
ORD16983,U1388,D291,2024/10/4 12:12,1548,0,0,4.2,26
ORD14372,U1238,D227,2024/10/4 12:16,,0,1,,
ORD23802,U1772,D286,2024/10/4 12:19,1895,0,0,4.4,24.4
ORD11127,U1061,D204,2024/10/4 12:21,1405,0,0,3.8,24.3
ORD12868,U1154,D269,2024/10/4 12:38,1895,0,0,4.5,25.4
ORD14215,U1230,D313,2024/10/4 12:54,2934,0,0,4.4,25.3
ORD19569,U1537,D280,2024/10/4 12:58,2532,0,0,4.5,26.9
ORD24140,U1793,D220,2024/10/4 13:03,2955,0,0,4.2,26.4
ORD13858,U1214,D306,2024/10/4 13:12,1900,0,0,3.8,25.9
ORD13121,U1168,D252,2024/10/4 13:14,2287,0,0,4.2,24.7
ORD12327,U1127,D246,2024/10/4 13:15,2403,0,0,4.3,26.1
ORD23322,U1750,D307,2024/10/4 13:15,2024,0,0,3.9,26.4
ORD17357,U1412,D308,2024/10/4 13:31,2901,0,0,4.7,29.6
ORD16420,U1352,D310,2024/10/4 13:32,2866,0,0,4.4,25
ORD19685,U1542,D218,2024/10/4 13:54,2558,0,0,4.3,25
ORD20769,U1605,D292,2024/10/4 13:59,2424,0,0,4.4,25.1
ORD16119,U1333,D296,2024/10/4 14:02,2683,0,0,4.5,22.7
ORD18981,U1504,D221,2024/10/4 14:05,2228,0,0,4,30.1
ORD18555,U1478,D306,2024/10/4 14:15,2646,0,0,3.9,28.4
ORD17414,U1415,D241,2024/10/4 14:22,2741,0,0,4.4,26.1
ORD18285,U1460,D239,2024/10/4 14:25,2889,0,0,5,23.1
ORD22132,U1678,D286,2024/10/4 14:28,2716,0,0,4.3,26
ORD23452,U1757,D242,2024/10/4 14:29,1304,0,0,4.7,26.8
ORD20558,U1590,D276,2024/10/4 14:34,3169,0,0,4.8,19.6
ORD13266,U1177,D316,2024/10/4 14:39,1910,0,0,4.4,24.1
ORD24206,U1796,D310,2024/10/4 14:44,1361,0,0,4.2,29.1
ORD16780,U1377,D233,2024/10/4 14:44,1791,0,0,4.2,27.4
ORD14167,U1228,D317,2024/10/4 14:49,2930,0,0,3.9,28.4
ORD22291,U1689,D294,2024/10/4 15:27,2070,0,0,4.3,22.6
ORD18352,U1463,D260,2024/10/4 15:53,3200,0,0,4.6,24.5
ORD22808,U1723,D241,2024/10/4 15:54,,0,1,,
ORD15533,U1301,D313,2024/10/4 16:12,1204,0,0,4.4,21.3
ORD13037,U1165,D217,2024/10/4 16:18,2198,0,0,4.1,27
ORD21220,U1633,D280,2024/10/4 16:31,,0,1,,
ORD20018,U1562,D263,2024/10/4 16:34,1897,0,0,4.2,24.2
ORD15585,U1308,D308,2024/10/4 16:35,2155,0,0,4.8,23
ORD21876,U1670,D305,2024/10/4 16:50,2408,0,0,4.4,29.8
ORD17909,U1440,D241,2024/10/4 17:04,2165,0,0,3.7,25.9
ORD16508,U1357,D312,2024/10/4 17:09,2479,0,0,4.2,25.5
ORD19260,U1521,D208,2024/10/4 17:10,2453,0,0,3.7,24.9
ORD17472,U1419,D229,2024/10/4 17:18,1579,0,0,4.2,27.8
ORD17937,U1441,D256,2024/10/4 17:20,1607,0,0,4.6,26
ORD15200,U1286,D218,2024/10/4 17:24,2473,0,0,4.4,27.7
ORD11047,U1058,D239,2024/10/4 17:47,2729,0,0,4.3,22.9
ORD15452,U1298,D227,2024/10/4 17:51,1888,0,0,4.5,25
ORD23136,U1742,D205,2024/10/4 17:56,2945,0,0,4.5,25
ORD23317,U1750,D302,2024/10/4 17:57,1315,0,0,4.4,28.9
ORD10242,U1014,D262,2024/10/4 17:59,1266,0,0,4.4,28.2
ORD22801,U1722,D284,2024/10/4 18:08,1669,0,0,4.5,24.6
ORD10243,U1014,D318,2024/10/4 18:15,2553,0,0,4.3,27.5
ORD20131,U1568,D273,2024/10/4 18:19,1477,0,0,4.2,25.1
ORD24175,U1796,D234,2024/10/4 18:28,1869,0,0,4.4,27.2
ORD20928,U1617,D270,2024/10/4 18:32,1972,0,0,3.9,25.3
ORD19332,U1525,D243,2024/10/4 18:33,3137,0,0,4.4,24.1
ORD17813,U1436,D203,2024/10/4 18:43,3166,0,0,4.1,26.9
ORD12897,U1157,D219,2024/10/4 18:54,1762,0,0,3.7,27.7
ORD19989,U1562,D231,2024/10/4 19:02,2964,0,0,4.4,28.6
ORD12664,U1144,D243,2024/10/4 19:02,1381,0,0,3.9,24.2
ORD19374,U1527,D300,2024/10/4 19:06,2902,0,0,4.1,29.1
ORD11800,U1098,D256,2024/10/4 19:23,1257,0,0,4,28.6
ORD19259,U1521,D309,2024/10/4 19:30,1216,0,0,4,24.2
ORD20278,U1579,D309,2024/10/4 19:30,2720,0,0,3.9,30.9
ORD21617,U1655,D277,2024/10/4 19:51,1980,0,0,4.5,26.6
ORD17133,U1399,D308,2024/10/4 19:52,,0,1,,
ORD14705,U1261,D211,2024/10/4 19:53,1673,0,0,4.5,31.6
ORD22296,U1689,D271,2024/10/4 20:02,1546,0,0,4.6,27.7
ORD12174,U1120,D300,2024/10/4 20:04,2603,0,0,4.3,24.5
ORD17417,U1415,D268,2024/10/4 20:07,3005,0,0,4.2,26.4
ORD21430,U1646,D228,2024/10/4 20:09,1716,0,0,4.3,26.3
ORD15581,U1308,D218,2024/10/4 20:09,2869,0,0,4,21.4
ORD14832,U1266,D282,2024/10/4 20:14,3151,0,0,4.6,24.3
ORD15467,U1298,D316,2024/10/4 20:29,2862,0,0,4.1,29.4
ORD20483,U1586,D300,2024/10/4 20:36,1585,0,0,3.4,27.6
ORD11790,U1098,D300,2024/10/4 20:47,3167,0,0,4.2,27.7
ORD11928,U1106,D237,2024/10/4 20:47,2197,0,0,4.2,25.3
ORD19941,U1559,D243,2024/10/4 20:54,1444,0,0,4.3,22.5
ORD22561,U1704,D296,2024/10/4 20:58,1357,0,0,4.3,22.1
ORD11825,U1098,D256,2024/10/4 21:18,2767,0,0,3.6,27.8
ORD14661,U1259,D250,2024/10/4 21:23,2011,0,0,4.3,25.9
ORD20765,U1605,D217,2024/10/4 21:23,1783,0,0,4,28.8
ORD14301,U1235,D259,2024/10/4 21:28,2935,0,0,4.5,26.5
ORD10486,U1027,D228,2024/10/4 21:29,1427,0,0,3.6,30.1
ORD17604,U1427,D262,2024/10/4 21:31,2957,0,0,4.4,24.8
ORD10268,U1015,D307,2024/10/4 21:34,2420,0,0,4.1,29.3
ORD20599,U1591,D306,2024/10/4 21:59,1473,0,0,4.2,23.1
ORD14495,U1247,D219,2024/10/4 22:11,2585,0,0,4.6,26.1
ORD23575,U1763,D217,2024/10/4 22:14,3108,0,0,4.6,28.3
ORD17870,U1438,D301,2024/10/4 22:20,2701,0,0,4.1,26.3
ORD10077,U1004,D316,2024/10/4 22:30,2817,0,0,3.9,23.6
ORD23853,U1775,D250,2024/10/4 22:32,2077,0,0,4.2,25.6
ORD23440,U1757,D242,2024/10/4 22:38,2548,0,0,4.6,25.1
ORD14847,U1267,D316,2024/10/4 22:39,2672,0,0,3.8,23.3
ORD13230,U1176,D219,2024/10/4 22:49,1561,0,0,4.3,25.1
ORD24000,U1784,D207,2024/10/4 22:54,1330,0,0,4.4,24.3
ORD13527,U1197,D242,2024/10/4 22:58,2547,0,0,4.6,25.7
ORD19048,U1506,D318,2024/10/4 23:03,1568,0,0,4.6,27.5
ORD17447,U1418,D255,2024/10/4 23:05,1926,0,0,5,24.9
ORD20420,U1584,D256,2024/10/4 23:20,2169,0,0,4,34.5
ORD19779,U1545,D206,2024/10/4 23:27,2131,0,0,4.5,26.1
ORD22471,U1697,D261,2024/10/4 23:38,1794,0,0,4,30.1
ORD22134,U1678,D303,2024/10/4 23:40,2495,0,0,4.2,23.6
ORD18122,U1453,D296,2024/10/4 23:58,3158,0,0,4.3,22.6
ORD17290,U1410,D259,2024/10/5 0:48,3094,0,0,4.3,26
ORD22979,U1735,D251,2024/10/5 1:53,1246,0,0,4,24.8
ORD19975,U1561,D219,2024/10/5 1:56,2277,0,0,3.9,28.4
ORD23301,U1750,D254,2024/10/5 4:29,1549,0,0,4.3,26.4
ORD10157,U1011,D316,2024/10/5 5:25,1737,0,0,4.2,29.3
ORD12488,U1135,D295,2024/10/5 6:21,2615,0,0,4.3,20.9
ORD19119,U1512,D241,2024/10/5 6:25,2239,0,0,4.7,27.6
ORD18917,U1501,D207,2024/10/5 6:33,1424,0,0,3.7,30.9
ORD19696,U1543,D295,2024/10/5 6:48,3077,0,0,4.8,25.4
ORD14086,U1225,D250,2024/10/5 7:01,1337,0,0,4,28
ORD19237,U1521,D206,2024/10/5 7:05,2848,0,0,4.6,25.6
ORD18272,U1459,D283,2024/10/5 7:14,1252,0,0,4.2,25.4
ORD24276,U1800,D219,2024/10/5 7:32,1890,0,0,4.1,26.5
ORD17278,U1410,D269,2024/10/5 7:32,2742,0,0,4.3,26.4
ORD15376,U1294,D313,2024/10/5 8:01,1901,0,0,4.8,24.3
ORD15627,U1309,D271,2024/10/5 8:16,2802,0,0,4,26.1
ORD16606,U1362,D202,2024/10/5 8:49,1391,0,0,4.6,28.7
ORD19864,U1556,D311,2024/10/5 9:22,2046,0,0,4.2,26.7
ORD20730,U1601,D232,2024/10/5 9:36,2814,0,0,4.2,24.8
ORD21960,U1672,D302,2024/10/5 9:38,1626,0,0,4.1,26.9
ORD20318,U1580,D302,2024/10/5 9:51,2372,0,0,4.9,25
ORD10405,U1023,D240,2024/10/5 9:52,1922,0,0,4.3,18.7
ORD24270,U1800,D231,2024/10/5 9:54,1318,0,0,4.5,25.7
ORD22181,U1681,D271,2024/10/5 10:05,1219,0,0,4.6,27.6
ORD17679,U1431,D274,2024/10/5 10:16,1379,0,0,4.7,21.2
ORD11004,U1056,D256,2024/10/5 10:36,1768,0,0,4.1,25
ORD18645,U1487,D209,2024/10/5 10:37,1226,0,0,5,25.1
ORD18159,U1454,D292,2024/10/5 10:45,2506,0,0,4.2,23.2
ORD21226,U1633,D279,2024/10/5 10:51,2371,0,0,4.2,24.3
ORD10013,U1001,D251,2024/10/5 10:58,1477,0,0,4.5,25.9
ORD12772,U1149,D267,2024/10/5 11:08,1960,0,0,3.9,23.7
ORD22816,U1723,D306,2024/10/5 11:23,2556,0,0,4.6,23.5
ORD14734,U1261,D318,2024/10/5 11:25,1665,0,0,4.6,23.9
ORD22526,U1701,D269,2024/10/5 11:26,1584,0,0,4.2,27.1
ORD20316,U1580,D271,2024/10/5 11:34,1795,0,0,4.2,23.6
ORD17525,U1423,D255,2024/10/5 11:34,1973,0,0,4.4,23.2
ORD16224,U1341,D214,2024/10/5 11:35,1437,0,0,4.1,22.6
ORD12730,U1148,D239,2024/10/5 11:36,1212,0,0,4.3,25.9
ORD21627,U1655,D207,2024/10/5 11:36,2742,0,0,4.3,21.9
ORD14563,U1252,D246,2024/10/5 11:57,1926,0,0,4.2,23.3
ORD19028,U1506,D239,2024/10/5 11:59,2438,0,0,4.5,25.4
ORD17697,U1433,D236,2024/10/5 12:02,2670,0,0,4.7,25
ORD11216,U1067,D243,2024/10/5 12:09,2675,0,0,4.2,26.2
ORD18797,U1495,D239,2024/10/5 12:27,2445,0,0,4.4,20
ORD13774,U1209,D230,2024/10/5 12:30,1605,0,0,4.6,28.3
ORD21190,U1632,D255,2024/10/5 12:44,2363,0,0,4.1,25.7
ORD23408,U1756,D303,2024/10/5 12:47,2371,0,0,4.4,23.9
ORD19445,U1533,D211,2024/10/5 12:49,1688,0,0,5,28
ORD11974,U1109,D239,2024/10/5 12:51,2726,0,0,3.9,24.9
ORD24141,U1793,D212,2024/10/5 12:52,3088,0,0,4.5,23.7
ORD16799,U1377,D276,2024/10/5 13:13,1244,0,0,4.4,25.6
ORD17829,U1436,D203,2024/10/5 13:17,2849,0,0,4.7,28.7
ORD12187,U1120,D263,2024/10/5 13:18,1791,0,0,4.5,28
ORD15620,U1309,D246,2024/10/5 13:37,2363,0,0,4.3,25.6
ORD19200,U1519,D286,2024/10/5 13:47,2212,0,0,3.8,28.4
ORD14433,U1244,D283,2024/10/5 13:49,1752,0,0,4.4,27.6
ORD18980,U1504,D239,2024/10/5 13:50,2912,0,0,4.7,25.3
ORD23167,U1745,D245,2024/10/5 13:52,1552,0,0,4.1,24.7
ORD10128,U1010,D304,2024/10/5 13:53,1613,0,0,4.1,24.7
ORD19904,U1557,D296,2024/10/5 14:20,1264,0,0,4.4,22.7
ORD21283,U1635,D227,2024/10/5 14:33,1236,0,0,4,27.1
ORD16573,U1361,D259,2024/10/5 14:37,2915,0,0,4.6,20.2
ORD10494,U1027,D252,2024/10/5 14:42,3192,0,0,4.5,27.6
ORD14859,U1267,D223,2024/10/5 15:04,1826,0,0,4.5,30.4
ORD14181,U1229,D219,2024/10/5 15:16,1503,0,0,4.4,26.2
ORD12581,U1138,D300,2024/10/5 15:27,1403,0,0,4.7,27.3
ORD17489,U1422,D206,2024/10/5 15:57,1553,0,0,4.4,22
ORD12539,U1137,D277,2024/10/5 15:58,1897,0,0,4.7,32
ORD22522,U1701,D259,2024/10/5 16:08,2676,0,0,4.5,25.3
ORD16825,U1379,D205,2024/10/5 16:12,1984,0,0,4.4,23.9
ORD18705,U1490,D315,2024/10/5 16:31,3024,0,0,4,24.7
ORD17228,U1406,D219,2024/10/5 16:40,1451,0,0,4.5,20.2
ORD20775,U1605,D203,2024/10/5 17:00,1549,0,0,4.6,24.7
ORD20960,U1619,D235,2024/10/5 17:04,3028,0,0,4.3,27
ORD13891,U1217,D268,2024/10/5 17:10,1655,0,0,4.6,28.4
ORD17066,U1397,D275,2024/10/5 17:16,3170,0,0,3.7,34.9
ORD20291,U1579,D218,2024/10/5 17:28,1985,0,0,4.8,26.9
ORD18680,U1488,D258,2024/10/5 17:28,1586,0,0,4.6,24.3
ORD22362,U1691,D248,2024/10/5 17:39,2652,0,0,4.3,24
ORD18833,U1496,D286,2024/10/5 17:40,2354,0,0,4.2,27
ORD23021,U1738,D282,2024/10/5 17:44,1714,0,0,4.2,26.1
ORD19848,U1554,D225,2024/10/5 17:44,3135,0,0,4.3,25.4
ORD18277,U1459,D221,2024/10/5 17:46,2805,0,0,4.2,29.9
ORD11147,U1062,D223,2024/10/5 17:59,3190,0,0,4.6,27.8
ORD14852,U1267,D223,2024/10/5 18:03,1861,0,0,4.3,27.5
ORD13444,U1193,D267,2024/10/5 18:08,2214,0,0,4.8,22.5
